Date,date,date,price,info
27.10.2011,Oct-11,2011,10.35,
28.10.2011,Oct-11,2011,10.34,
29.10.2011,Oct-11,2011,#N/A,
30.10.2011,Oct-11,2011,#N/A,
31.10.2011,Oct-11,2011,10.11,
01.11.2011,Nov-11,2011,9.84,
02.11.2011,Nov-11,2011,9.45,
03.11.2011,Nov-11,2011,9.63,
04.11.2011,Nov-11,2011,9.36,
05.11.2011,Nov-11,2011,#N/A,
06.11.2011,Nov-11,2011,#N/A,
07.11.2011,Nov-11,2011,9.74,
08.11.2011,Nov-11,2011,10.03,
09.11.2011,Nov-11,2011,9.83,
10.11.2011,Nov-11,2011,9.68,
11.11.2011,Nov-11,2011,10.07,
12.11.2011,Nov-11,2011,#N/A,
13.11.2011,Nov-11,2011,#N/A,
14.11.2011,Nov-11,2011,10.03,
15.11.2011,Nov-11,2011,10.05,
16.11.2011,Nov-11,2011,9.84,
17.11.2011,Nov-11,2011,9.64,
18.11.2011,Nov-11,2011,9.31,
19.11.2011,Nov-11,2011,#N/A,
20.11.2011,Nov-11,2011,#N/A,
21.11.2011,Nov-11,2011,8.88,
22.11.2011,Nov-11,2011,9.07,
23.11.2011,Nov-11,2011,8.43,
24.11.2011,Nov-11,2011,7.86,
25.11.2011,Nov-11,2011,7.72,
26.11.2011,Nov-11,2011,#N/A,
27.11.2011,Nov-11,2011,#N/A,
28.11.2011,Nov-11,2011,7.96,
29.11.2011,Nov-11,2011,7.86,
30.11.2011,Nov-11,2011,8.31,
01.12.2011,Dec-11,2011,7.97,
02.12.2011,Dec-11,2011,7.8,
03.12.2011,Dec-11,2011,#N/A,
04.12.2011,Dec-11,2011,#N/A,
05.12.2011,Dec-11,2011,7.4,
06.12.2011,Dec-11,2011,7.4,
07.12.2011,Dec-11,2011,7.18,
08.12.2011,Dec-11,2011,7.66,
09.12.2011,Dec-11,2011,7.81,
10.12.2011,Dec-11,2011,#N/A,
11.12.2011,Dec-11,2011,#N/A,
12.12.2011,Dec-11,2011,7.5,
13.12.2011,Dec-11,2011,7.05,
14.12.2011,Dec-11,2011,6.5,
15.12.2011,Dec-11,2011,6.78,
16.12.2011,Dec-11,2011,6.8,
17.12.2011,Dec-11,2011,#N/A,
18.12.2011,Dec-11,2011,#N/A,
19.12.2011,Dec-11,2011,7.05,
20.12.2011,Dec-11,2011,8.5,
21.12.2011,Dec-11,2011,7.96,
22.12.2011,Dec-11,2011,7.66,
23.12.2011,Dec-11,2011,7.67,
24.12.2011,Dec-11,2011,#N/A,
25.12.2011,Dec-11,2011,#N/A,
26.12.2011,Dec-11,2011,#N/A,
27.12.2011,Dec-11,2011,7.75,
28.12.2011,Dec-11,2011,7.39,
29.12.2011,Dec-11,2011,6.9,
30.12.2011,Dec-11,2011,6.76,
31.12.2011,Dec-11,2011,#N/A,
01.01.2012,Jan-12,2012,#N/A,
02.01.2012,Jan-12,2012,6.76,
03.01.2012,Jan-12,2012,6.26,
04.01.2012,Jan-12,2012,6.23,
05.01.2012,Jan-12,2012,6.5,
06.01.2012,Jan-12,2012,6.29,
07.01.2012,Jan-12,2012,#N/A,
08.01.2012,Jan-12,2012,#N/A,
09.01.2012,Jan-12,2012,6.4,
10.01.2012,Jan-12,2012,6.84,
11.01.2012,Jan-12,2012,6.77,
12.01.2012,Jan-12,2012,6.9,
13.01.2012,Jan-12,2012,6.73,
14.01.2012,Jan-12,2012,#N/A,
15.01.2012,Jan-12,2012,#N/A,
16.01.2012,Jan-12,2012,6.46,
17.01.2012,Jan-12,2012,6.47,
18.01.2012,Jan-12,2012,6.59,
19.01.2012,Jan-12,2012,7.06,
20.01.2012,Jan-12,2012,7.01,
21.01.2012,Jan-12,2012,#N/A,
22.01.2012,Jan-12,2012,#N/A,
23.01.2012,Jan-12,2012,6.87,
24.01.2012,Jan-12,2012,7.35,
25.01.2012,Jan-12,2012,7.38,
26.01.2012,Jan-12,2012,7.42,
27.01.2012,Jan-12,2012,7.87,
28.01.2012,Jan-12,2012,#N/A,
29.01.2012,Jan-12,2012,#N/A,
30.01.2012,Jan-12,2012,7.67,
31.01.2012,Jan-12,2012,7.82,
01.02.2012,Feb-12,2012,8.25,
02.02.2012,Feb-12,2012,8.53,
03.02.2012,Feb-12,2012,8.3,
04.02.2012,Feb-12,2012,#N/A,
05.02.2012,Feb-12,2012,#N/A,
06.02.2012,Feb-12,2012,8.5,
07.02.2012,Feb-12,2012,8.53,
08.02.2012,Feb-12,2012,8.14,
09.02.2012,Feb-12,2012,7.83,
10.02.2012,Feb-12,2012,7.72,
11.02.2012,Feb-12,2012,#N/A,
12.02.2012,Feb-12,2012,#N/A,
13.02.2012,Feb-12,2012,7.45,
14.02.2012,Feb-12,2012,7.89,
15.02.2012,Feb-12,2012,8.15,
16.02.2012,Feb-12,2012,8.79,
17.02.2012,Feb-12,2012,9.05,
18.02.2012,Feb-12,2012,#N/A,
19.02.2012,Feb-12,2012,#N/A,
20.02.2012,Feb-12,2012,8.53,
21.02.2012,Feb-12,2012,8.97,
22.02.2012,Feb-12,2012,8.94,
23.02.2012,Feb-12,2012,8.63,
24.02.2012,Feb-12,2012,9.19,
25.02.2012,Feb-12,2012,#N/A,
26.02.2012,Feb-12,2012,#N/A,
27.02.2012,Feb-12,2012,9.31,
28.02.2012,Feb-12,2012,8.84,
29.02.2012,Feb-12,2012,8.33,
01.03.2012,Mar-12,2012,8.64,
02.03.2012,Mar-12,2012,8.83,
03.03.2012,Mar-12,2012,#N/A,
04.03.2012,Mar-12,2012,#N/A,
05.03.2012,Mar-12,2012,8.64,
06.03.2012,Mar-12,2012,8.31,
07.03.2012,Mar-12,2012,8.36,
08.03.2012,Mar-12,2012,8.22,
09.03.2012,Mar-12,2012,7.88,
10.03.2012,Mar-12,2012,#N/A,
11.03.2012,Mar-12,2012,#N/A,
12.03.2012,Mar-12,2012,7.64,
13.03.2012,Mar-12,2012,7.6,
14.03.2012,Mar-12,2012,7.9,
15.03.2012,Mar-12,2012,7.65,
16.03.2012,Mar-12,2012,7.59,
17.03.2012,Mar-12,2012,#N/A,
18.03.2012,Mar-12,2012,#N/A,
19.03.2012,Mar-12,2012,7.59,
20.03.2012,Mar-12,2012,7.17,
21.03.2012,Mar-12,2012,7.29,
22.03.2012,Mar-12,2012,6.71,
23.03.2012,Mar-12,2012,6.87,
24.03.2012,Mar-12,2012,#N/A,
25.03.2012,Mar-12,2012,#N/A,
26.03.2012,Mar-12,2012,6.83,
27.03.2012,Mar-12,2012,7.12,
28.03.2012,Mar-12,2012,7.05,
29.03.2012,Mar-12,2012,6.73,
30.03.2012,Mar-12,2012,6.98,
31.03.2012,Mar-12,2012,#N/A,
01.04.2012,Apr-12,2012,#N/A,
02.04.2012,Apr-12,2012,6.22,
03.04.2012,Apr-12,2012,6.35,
04.04.2012,Apr-12,2012,6.06,
05.04.2012,Apr-12,2012,6.68,
06.04.2012,Apr-12,2012,#N/A,
07.04.2012,Apr-12,2012,#N/A,
08.04.2012,Apr-12,2012,#N/A,
09.04.2012,Apr-12,2012,#N/A,
10.04.2012,Apr-12,2012,6.77,
11.04.2012,Apr-12,2012,6.93,
12.04.2012,Apr-12,2012,7.06,
13.04.2012,Apr-12,2012,7.15,
14.04.2012,Apr-12,2012,#N/A,
15.04.2012,Apr-12,2012,#N/A,
16.04.2012,Apr-12,2012,6.79,
17.04.2012,Apr-12,2012,7.05,
18.04.2012,Apr-12,2012,7.19,
19.04.2012,Apr-12,2012,7.32,
20.04.2012,Apr-12,2012,7.32,
21.04.2012,Apr-12,2012,#N/A,
22.04.2012,Apr-12,2012,#N/A,
23.04.2012,Apr-12,2012,7.07,
24.04.2012,Apr-12,2012,7.09,
25.04.2012,Apr-12,2012,7.03,
26.04.2012,Apr-12,2012,7.22,
27.04.2012,Apr-12,2012,7.25,
28.04.2012,Apr-12,2012,#N/A,
29.04.2012,Apr-12,2012,#N/A,
30.04.2012,Apr-12,2012,7.52,
01.05.2012,May-12,2012,#N/A,
02.05.2012,May-12,2012,7.14,
03.05.2012,May-12,2012,7.04,
04.05.2012,May-12,2012,6.6,
05.05.2012,May-12,2012,#N/A,
06.05.2012,May-12,2012,#N/A,
07.05.2012,May-12,2012,6.65,
08.05.2012,May-12,2012,6.73,
09.05.2012,May-12,2012,6.67,
10.05.2012,May-12,2012,6.66,
11.05.2012,May-12,2012,6.75,
12.05.2012,May-12,2012,#N/A,
13.05.2012,May-12,2012,#N/A,
14.05.2012,May-12,2012,6.59,
15.05.2012,May-12,2012,6.45,
16.05.2012,May-12,2012,6.49,
17.05.2012,May-12,2012,#N/A,
18.05.2012,May-12,2012,6.37,
19.05.2012,May-12,2012,#N/A,
20.05.2012,May-12,2012,#N/A,
21.05.2012,May-12,2012,6.61,
22.05.2012,May-12,2012,6.89,
23.05.2012,May-12,2012,6.69,
24.05.2012,May-12,2012,6.79,
25.05.2012,May-12,2012,6.81,
26.05.2012,May-12,2012,#N/A,
27.05.2012,May-12,2012,#N/A,
28.05.2012,May-12,2012,#N/A,
29.05.2012,May-12,2012,6.53,
30.05.2012,May-12,2012,6.39,
31.05.2012,May-12,2012,6.27,
01.06.2012,Jun-12,2012,6.36,
02.06.2012,Jun-12,2012,#N/A,
03.06.2012,Jun-12,2012,#N/A,
04.06.2012,Jun-12,2012,6.41,
05.06.2012,Jun-12,2012,6.36,
06.06.2012,Jun-12,2012,6.35,
07.06.2012,Jun-12,2012,6.35,
08.06.2012,Jun-12,2012,6.47,
09.06.2012,Jun-12,2012,#N/A,
10.06.2012,Jun-12,2012,#N/A,
11.06.2012,Jun-12,2012,6.57,
12.06.2012,Jun-12,2012,6.63,
13.06.2012,Jun-12,2012,6.7,
14.06.2012,Jun-12,2012,6.65,
15.06.2012,Jun-12,2012,6.65,
16.06.2012,Jun-12,2012,#N/A,
17.06.2012,Jun-12,2012,#N/A,
18.06.2012,Jun-12,2012,7.32,
19.06.2012,Jun-12,2012,7.5,
20.06.2012,Jun-12,2012,7.4,
21.06.2012,Jun-12,2012,7.45,
22.06.2012,Jun-12,2012,8.06,
23.06.2012,Jun-12,2012,#N/A,
24.06.2012,Jun-12,2012,#N/A,
25.06.2012,Jun-12,2012,7.94,
26.06.2012,Jun-12,2012,7.96,
27.06.2012,Jun-12,2012,7.88,
28.06.2012,Jun-12,2012,7.89,
29.06.2012,Jun-12,2012,8.19,
30.06.2012,Jun-12,2012,#N/A,
01.07.2012,Jul-12,2012,#N/A,
02.07.2012,Jul-12,2012,8.03,
03.07.2012,Jul-12,2012,8.24,
04.07.2012,Jul-12,2012,8.22,
05.07.2012,Jul-12,2012,8.28,
06.07.2012,Jul-12,2012,7.97,
07.07.2012,Jul-12,2012,#N/A,
08.07.2012,Jul-12,2012,#N/A,
09.07.2012,Jul-12,2012,7.92,
10.07.2012,Jul-12,2012,7.88,
11.07.2012,Jul-12,2012,7.83,
12.07.2012,Jul-12,2012,7.61,
13.07.2012,Jul-12,2012,7.56,
14.07.2012,Jul-12,2012,#N/A,
15.07.2012,Jul-12,2012,#N/A,
16.07.2012,Jul-12,2012,7.48,
17.07.2012,Jul-12,2012,7.63,
18.07.2012,Jul-12,2012,7.11,
19.07.2012,Jul-12,2012,6.81,
20.07.2012,Jul-12,2012,7.03,
21.07.2012,Jul-12,2012,#N/A,
22.07.2012,Jul-12,2012,#N/A,
23.07.2012,Jul-12,2012,7.09,
24.07.2012,Jul-12,2012,7.13,
25.07.2012,Jul-12,2012,6.79,
26.07.2012,Jul-12,2012,6.93,
27.07.2012,Jul-12,2012,6.85,
28.07.2012,Jul-12,2012,#N/A,
29.07.2012,Jul-12,2012,#N/A,
30.07.2012,Jul-12,2012,6.54,
31.07.2012,Jul-12,2012,6.88,
01.08.2012,Aug-12,2012,6.94,
02.08.2012,Aug-12,2012,7.03,
03.08.2012,Aug-12,2012,7.12,
04.08.2012,Aug-12,2012,#N/A,
05.08.2012,Aug-12,2012,#N/A,
06.08.2012,Aug-12,2012,7.18,
07.08.2012,Aug-12,2012,7.28,
08.08.2012,Aug-12,2012,7.18,
09.08.2012,Aug-12,2012,7.14,
10.08.2012,Aug-12,2012,7.18,
11.08.2012,Aug-12,2012,#N/A,
12.08.2012,Aug-12,2012,#N/A,
13.08.2012,Aug-12,2012,7.44,
14.08.2012,Aug-12,2012,7.59,
15.08.2012,Aug-12,2012,7.45,
16.08.2012,Aug-12,2012,7.66,
17.08.2012,Aug-12,2012,7.65,
18.08.2012,Aug-12,2012,#N/A,
19.08.2012,Aug-12,2012,#N/A,
20.08.2012,Aug-12,2012,7.6,
21.08.2012,Aug-12,2012,7.87,
22.08.2012,Aug-12,2012,7.98,
23.08.2012,Aug-12,2012,8.11,
24.08.2012,Aug-12,2012,8.12,
25.08.2012,Aug-12,2012,#N/A,
26.08.2012,Aug-12,2012,#N/A,
27.08.2012,Aug-12,2012,8.11,
28.08.2012,Aug-12,2012,7.91,
29.08.2012,Aug-12,2012,7.64,
30.08.2012,Aug-12,2012,7.6,
31.08.2012,Aug-12,2012,7.92,
01.09.2012,Sep-12,2012,#N/A,
02.09.2012,Sep-12,2012,#N/A,
03.09.2012,Sep-12,2012,8.21,
04.09.2012,Sep-12,2012,8.16,
05.09.2012,Sep-12,2012,8.21,
06.09.2012,Sep-12,2012,8.21,
07.09.2012,Sep-12,2012,8.28,
08.09.2012,Sep-12,2012,#N/A,
09.09.2012,Sep-12,2012,#N/A,
10.09.2012,Sep-12,2012,7.85,
11.09.2012,Sep-12,2012,7.7,
12.09.2012,Sep-12,2012,7.88,
13.09.2012,Sep-12,2012,7.74,
14.09.2012,Sep-12,2012,7.37,
15.09.2012,Sep-12,2012,#N/A,
16.09.2012,Sep-12,2012,#N/A,
17.09.2012,Sep-12,2012,7.34,
18.09.2012,Sep-12,2012,7.41,
19.09.2012,Sep-12,2012,7.5,
20.09.2012,Sep-12,2012,7.63,
21.09.2012,Sep-12,2012,7.39,
22.09.2012,Sep-12,2012,#N/A,
23.09.2012,Sep-12,2012,#N/A,
24.09.2012,Sep-12,2012,7.2,
25.09.2012,Sep-12,2012,7.41,
26.09.2012,Sep-12,2012,7.58,
27.09.2012,Sep-12,2012,7.77,
28.09.2012,Sep-12,2012,7.83,
29.09.2012,Sep-12,2012,#N/A,
30.09.2012,Sep-12,2012,#N/A,
01.10.2012,Oct-12,2012,7.88,
02.10.2012,Oct-12,2012,7.82,
03.10.2012,Oct-12,2012,#N/A,
04.10.2012,Oct-12,2012,7.58,
05.10.2012,Oct-12,2012,7.74,
06.10.2012,Oct-12,2012,#N/A,
07.10.2012,Oct-12,2012,#N/A,
08.10.2012,Oct-12,2012,7.88,
09.10.2012,Oct-12,2012,7.83,
10.10.2012,Oct-12,2012,7.72,
11.10.2012,Oct-12,2012,7.76,
12.10.2012,Oct-12,2012,7.77,
13.10.2012,Oct-12,2012,#N/A,
14.10.2012,Oct-12,2012,#N/A,
15.10.2012,Oct-12,2012,7.65,
16.10.2012,Oct-12,2012,7.95,
17.10.2012,Oct-12,2012,8.24,
18.10.2012,Oct-12,2012,8.04,
19.10.2012,Oct-12,2012,7.92,
20.10.2012,Oct-12,2012,#N/A,
21.10.2012,Oct-12,2012,#N/A,
22.10.2012,Oct-12,2012,7.88,
23.10.2012,Oct-12,2012,7.85,
24.10.2012,Oct-12,2012,7.66,
25.10.2012,Oct-12,2012,7.65,
26.10.2012,Oct-12,2012,7.85,
27.10.2012,Oct-12,2012,#N/A,
28.10.2012,Oct-12,2012,#N/A,
29.10.2012,Oct-12,2012,8.05,
30.10.2012,Oct-12,2012,8.11,
31.10.2012,Oct-12,2012,8.2,
01.11.2012,Nov-12,2012,8.02,
02.11.2012,Nov-12,2012,8.07,
03.11.2012,Nov-12,2012,#N/A,
04.11.2012,Nov-12,2012,#N/A,
05.11.2012,Nov-12,2012,8.23,
06.11.2012,Nov-12,2012,8.32,
07.11.2012,Nov-12,2012,8.19,
08.11.2012,Nov-12,2012,8.25,
09.11.2012,Nov-12,2012,8.31,
10.11.2012,Nov-12,2012,#N/A,
11.11.2012,Nov-12,2012,#N/A,
12.11.2012,Nov-12,2012,9.06,
13.11.2012,Nov-12,2012,8.37,
14.11.2012,Nov-12,2012,7.88,
15.11.2012,Nov-12,2012,7.11,
16.11.2012,Nov-12,2012,6.86,
17.11.2012,Nov-12,2012,#N/A,
18.11.2012,Nov-12,2012,#N/A,
19.11.2012,Nov-12,2012,6.69,
20.11.2012,Nov-12,2012,6.73,
21.11.2012,Nov-12,2012,6.73,
22.11.2012,Nov-12,2012,6.75,
23.11.2012,Nov-12,2012,6.99,
24.11.2012,Nov-12,2012,#N/A,
25.11.2012,Nov-12,2012,#N/A,
26.11.2012,Nov-12,2012,6.79,
27.11.2012,Nov-12,2012,6.83,
28.11.2012,Nov-12,2012,6.82,
29.11.2012,Nov-12,2012,6.58,
30.11.2012,Nov-12,2012,6.2,
01.12.2012,Dec-12,2012,#N/A,
02.12.2012,Dec-12,2012,#N/A,
03.12.2012,Dec-12,2012,5.99,
04.12.2012,Dec-12,2012,5.71,
05.12.2012,Dec-12,2012,6.16,
06.12.2012,Dec-12,2012,6.37,
07.12.2012,Dec-12,2012,6.76,
08.12.2012,Dec-12,2012,#N/A,
09.12.2012,Dec-12,2012,#N/A,
10.12.2012,Dec-12,2012,7.07,
11.12.2012,Dec-12,2012,6.82,
12.12.2012,Dec-12,2012,6.76,
13.12.2012,Dec-12,2012,6.65,
14.12.2012,Dec-12,2012,6.57,
15.12.2012,Dec-12,2012,#N/A,
16.12.2012,Dec-12,2012,#N/A,
17.12.2012,Dec-12,2012,6.51,
18.12.2012,Dec-12,2012,6.69,
19.12.2012,Dec-12,2012,7.02,
20.12.2012,Dec-12,2012,7.13,
21.12.2012,Dec-12,2012,7.01,
22.12.2012,Dec-12,2012,#N/A,
23.12.2012,Dec-12,2012,#N/A,
24.12.2012,Dec-12,2012,#N/A,
25.12.2012,Dec-12,2012,#N/A,
26.12.2012,Dec-12,2012,#N/A,
27.12.2012,Dec-12,2012,6.9,
28.12.2012,Dec-12,2012,6.53,
29.12.2012,Dec-12,2012,#N/A,
30.12.2012,Dec-12,2012,#N/A,
31.12.2012,Dec-12,2012,#N/A,
01.01.2013,Jan-13,2013,#N/A,0
02.01.2013,Jan-13,2013,6.47,1
03.01.2013,Jan-13,2013,6.18,
04.01.2013,Jan-13,2013,6.18,
05.01.2013,Jan-13,2013,#N/A,
06.01.2013,Jan-13,2013,#N/A,
07.01.2013,Jan-13,2013,6.46,
08.01.2013,Jan-13,2013,6.27,
09.01.2013,Jan-13,2013,6.05,
10.01.2013,Jan-13,2013,5.89,
11.01.2013,Jan-13,2013,5.73,
12.01.2013,Jan-13,2013,#N/A,
13.01.2013,Jan-13,2013,#N/A,
14.01.2013,Jan-13,2013,5.7,
15.01.2013,Jan-13,2013,5.88,
16.01.2013,Jan-13,2013,5.46,
17.01.2013,Jan-13,2013,5.4,
18.01.2013,Jan-13,2013,4.94,
19.01.2013,Jan-13,2013,#N/A,
20.01.2013,Jan-13,2013,#N/A,
21.01.2013,Jan-13,2013,4.8,
22.01.2013,Jan-13,2013,5.25,
23.01.2013,Jan-13,2013,4.55,
24.01.2013,Jan-13,2013,4.25,
25.01.2013,Jan-13,2013,4.01,
26.01.2013,Jan-13,2013,#N/A,
27.01.2013,Jan-13,2013,#N/A,
28.01.2013,Jan-13,2013,4.06,
29.01.2013,Jan-13,2013,3.88,
30.01.2013,Jan-13,2013,3.7,
31.01.2013,Jan-13,2013,3.37,
01.02.2013,Feb-13,2013,4.16,
02.02.2013,Feb-13,2013,#N/A,
03.02.2013,Feb-13,2013,#N/A,
04.02.2013,Feb-13,2013,4.49,
05.02.2013,Feb-13,2013,4.35,
06.02.2013,Feb-13,2013,4.06,
07.02.2013,Feb-13,2013,4.1,
08.02.2013,Feb-13,2013,4.42,
09.02.2013,Feb-13,2013,#N/A,
10.02.2013,Feb-13,2013,#N/A,
11.02.2013,Feb-13,2013,4.37,
12.02.2013,Feb-13,2013,4.49,
13.02.2013,Feb-13,2013,5.11,
14.02.2013,Feb-13,2013,5.15,
15.02.2013,Feb-13,2013,5.07,
16.02.2013,Feb-13,2013,#N/A,
17.02.2013,Feb-13,2013,#N/A,
18.02.2013,Feb-13,2013,5.02,
19.02.2013,Feb-13,2013,4.58,
20.02.2013,Feb-13,2013,4.86,
21.02.2013,Feb-13,2013,5.2,
22.02.2013,Feb-13,2013,5.07,
23.02.2013,Feb-13,2013,#N/A,
24.02.2013,Feb-13,2013,#N/A,
25.02.2013,Feb-13,2013,4.45,
26.02.2013,Feb-13,2013,4.2,
27.02.2013,Feb-13,2013,4.36,
28.02.2013,Feb-13,2013,4.79,
01.03.2013,Mar-13,2013,4.57,
02.03.2013,Mar-13,2013,#N/A,
03.03.2013,Mar-13,2013,#N/A,
04.03.2013,Mar-13,2013,4.53,
05.03.2013,Mar-13,2013,4.12,
06.03.2013,Mar-13,2013,4.17,
07.03.2013,Mar-13,2013,4.22,
08.03.2013,Mar-13,2013,4.18,
09.03.2013,Mar-13,2013,#N/A,
10.03.2013,Mar-13,2013,#N/A,
11.03.2013,Mar-13,2013,3.88,
12.03.2013,Mar-13,2013,3.65,
13.03.2013,Mar-13,2013,3.46,
14.03.2013,Mar-13,2013,3.65,
15.03.2013,Mar-13,2013,3.71,
16.03.2013,Mar-13,2013,#N/A,
17.03.2013,Mar-13,2013,#N/A,
18.03.2013,Mar-13,2013,3.49,
19.03.2013,Mar-13,2013,3.44,
20.03.2013,Mar-13,2013,3.9,
21.03.2013,Mar-13,2013,4.4,
22.03.2013,Mar-13,2013,4.1,
23.03.2013,Mar-13,2013,#N/A,
24.03.2013,Mar-13,2013,#N/A,
25.03.2013,Mar-13,2013,4.43,
26.03.2013,Mar-13,2013,4.56,
27.03.2013,Mar-13,2013,4.89,
28.03.2013,Mar-13,2013,4.82,
29.03.2013,Mar-13,2013,#N/A,
30.03.2013,Mar-13,2013,#N/A,
31.03.2013,Mar-13,2013,#N/A,
01.04.2013,Apr-13,2013,#N/A,
02.04.2013,Apr-13,2013,4.87,
03.04.2013,Apr-13,2013,4.85,
04.04.2013,Apr-13,2013,4.95,
05.04.2013,Apr-13,2013,5.11,
06.04.2013,Apr-13,2013,#N/A,
07.04.2013,Apr-13,2013,#N/A,
08.04.2013,Apr-13,2013,5.13,
09.04.2013,Apr-13,2013,4.73,
10.04.2013,Apr-13,2013,4.29,
11.04.2013,Apr-13,2013,4.26,
12.04.2013,Apr-13,2013,4.67,
13.04.2013,Apr-13,2013,#N/A,
14.04.2013,Apr-13,2013,#N/A,
15.04.2013,Apr-13,2013,4.72,
16.04.2013,Apr-13,2013,3.02,
17.04.2013,Apr-13,2013,2.68,
18.04.2013,Apr-13,2013,2.99,
19.04.2013,Apr-13,2013,3.02,
20.04.2013,Apr-13,2013,#N/A,
21.04.2013,Apr-13,2013,#N/A,
22.04.2013,Apr-13,2013,2.83,
23.04.2013,Apr-13,2013,3.02,
24.04.2013,Apr-13,2013,2.95,
25.04.2013,Apr-13,2013,2.92,
26.04.2013,Apr-13,2013,3.06,
27.04.2013,Apr-13,2013,#N/A,
28.04.2013,Apr-13,2013,#N/A,
29.04.2013,Apr-13,2013,3.25,
30.04.2013,Apr-13,2013,3.08,
01.05.2013,May-13,2013,#N/A,
02.05.2013,May-13,2013,3.04,
03.05.2013,May-13,2013,3.72,
04.05.2013,May-13,2013,#N/A,
05.05.2013,May-13,2013,#N/A,
06.05.2013,May-13,2013,3.84,
07.05.2013,May-13,2013,3.71,
08.05.2013,May-13,2013,3.47,
09.05.2013,May-13,2013,#N/A,
10.05.2013,May-13,2013,3.32,
11.05.2013,May-13,2013,#N/A,
12.05.2013,May-13,2013,#N/A,
13.05.2013,May-13,2013,3.23,
14.05.2013,May-13,2013,3.47,
15.05.2013,May-13,2013,3.61,
16.05.2013,May-13,2013,3.65,
17.05.2013,May-13,2013,3.51,
18.05.2013,May-13,2013,#N/A,
19.05.2013,May-13,2013,#N/A,
20.05.2013,May-13,2013,#N/A,
21.05.2013,May-13,2013,3.52,
22.05.2013,May-13,2013,3.3,
23.05.2013,May-13,2013,3.37,
24.05.2013,May-13,2013,3.53,
25.05.2013,May-13,2013,#N/A,
26.05.2013,May-13,2013,#N/A,
27.05.2013,May-13,2013,3.46,
28.05.2013,May-13,2013,3.6,
29.05.2013,May-13,2013,3.73,
30.05.2013,May-13,2013,3.76,
31.05.2013,May-13,2013,3.91,
01.06.2013,Jun-13,2013,#N/A,
02.06.2013,Jun-13,2013,#N/A,
03.06.2013,Jun-13,2013,3.89,
04.06.2013,Jun-13,2013,3.92,
05.06.2013,Jun-13,2013,3.89,
06.06.2013,Jun-13,2013,3.96,
07.06.2013,Jun-13,2013,4.08,
08.06.2013,Jun-13,2013,#N/A,
09.06.2013,Jun-13,2013,#N/A,
10.06.2013,Jun-13,2013,4.02,
11.06.2013,Jun-13,2013,4.16,
12.06.2013,Jun-13,2013,4.47,
13.06.2013,Jun-13,2013,4.39,
14.06.2013,Jun-13,2013,4.74,
15.06.2013,Jun-13,2013,#N/A,
16.06.2013,Jun-13,2013,#N/A,
17.06.2013,Jun-13,2013,4.54,
18.06.2013,Jun-13,2013,4.6,
19.06.2013,Jun-13,2013,4.33,
20.06.2013,Jun-13,2013,4.35,
21.06.2013,Jun-13,2013,4.34,
22.06.2013,Jun-13,2013,#N/A,
23.06.2013,Jun-13,2013,#N/A,
24.06.2013,Jun-13,2013,4.11,
25.06.2013,Jun-13,2013,4.25,
26.06.2013,Jun-13,2013,4.38,
27.06.2013,Jun-13,2013,4.4,
28.06.2013,Jun-13,2013,4.15,
29.06.2013,Jun-13,2013,#N/A,
30.06.2013,Jun-13,2013,#N/A,
01.07.2013,Jul-13,2013,4.21,
02.07.2013,Jul-13,2013,4.25,
03.07.2013,Jul-13,2013,4.66,
04.07.2013,Jul-13,2013,4.53,
05.07.2013,Jul-13,2013,4.24,
06.07.2013,Jul-13,2013,#N/A,
07.07.2013,Jul-13,2013,#N/A,
08.07.2013,Jul-13,2013,4.21,
09.07.2013,Jul-13,2013,4.14,
10.07.2013,Jul-13,2013,4.02,
11.07.2013,Jul-13,2013,4.09,
12.07.2013,Jul-13,2013,4.03,
13.07.2013,Jul-13,2013,#N/A,
14.07.2013,Jul-13,2013,#N/A,
15.07.2013,Jul-13,2013,4.01,
16.07.2013,Jul-13,2013,4.1,
17.07.2013,Jul-13,2013,4.12,
18.07.2013,Jul-13,2013,4.11,
19.07.2013,Jul-13,2013,4.17,
20.07.2013,Jul-13,2013,#N/A,
21.07.2013,Jul-13,2013,#N/A,
22.07.2013,Jul-13,2013,4.2,
23.07.2013,Jul-13,2013,4.25,
24.07.2013,Jul-13,2013,4.27,
25.07.2013,Jul-13,2013,4.28,
26.07.2013,Jul-13,2013,4.29,
27.07.2013,Jul-13,2013,#N/A,
28.07.2013,Jul-13,2013,#N/A,
29.07.2013,Jul-13,2013,4.3,
30.07.2013,Jul-13,2013,4.26,
31.07.2013,Jul-13,2013,4.3,
01.08.2013,Aug-13,2013,4.31,
02.08.2013,Aug-13,2013,4.37,
03.08.2013,Aug-13,2013,#N/A,
04.08.2013,Aug-13,2013,#N/A,
05.08.2013,Aug-13,2013,4.4,
06.08.2013,Aug-13,2013,4.52,
07.08.2013,Aug-13,2013,4.47,
08.08.2013,Aug-13,2013,4.51,
09.08.2013,Aug-13,2013,4.43,
10.08.2013,Aug-13,2013,#N/A,
11.08.2013,Aug-13,2013,#N/A,
12.08.2013,Aug-13,2013,4.29,
13.08.2013,Aug-13,2013,4.29,
14.08.2013,Aug-13,2013,4.33,
15.08.2013,Aug-13,2013,4.33,
16.08.2013,Aug-13,2013,4.34,
17.08.2013,Aug-13,2013,#N/A,
18.08.2013,Aug-13,2013,#N/A,
